日期,县区,水生产力（元/立方米）,水压力,安全饮用水人口比例,地下水开采量（亿立方米）,森林覆盖率,退化土地面积（公顷）,绿色覆盖指数,人均GDP（元）,就业人口人均GDP（元）,城市化率,农业水生产力（元/立方米）,农业水利用效率,耕地面积（公顷）,草地覆盖率
2014,民乐,7.95317680217463,1.11571035659105,0.86638349191944,0.597227201904205,0.000966012964410238,0.254396409843314,0.503816887018261,1.34608363876499,3.92438419904509,20.2442183014591,2.79432453842349,0.453213478605334,72449.3217637925,133196.540412905
2014,临泽,9.90386164566429,1.27139396946844,0.749359214267733,1.45137076759748,0.0212230687159867,0.0375280998051011,0.153801941897536,2.49312392930391,6.68339573950409,20.2442183014591,3.34493601295945,0.450809572307959,25923.4825752787,214710.399884754
2014,高台,19.762947449949,1.92002923566446,0.755725487671,0.953360845056572,0.00339796948464233,0.00340800863108381,0.0636000311910001,2.39019420554424,6.54947303031503,20.2442183014591,7.58883969908721,1.73840677217436,25328.6142321391,395931.747733365
2014,山丹,13.6231407779969,0.657180079884723,0.6742801864803,0.0914336300126657,0.00233550291609295,0.425954689533718,0.571698926941225,1.77071779651681,4.65891256555716,20.2442183014591,3.28488514048051,1.06675064385353,70951.9016158308,196761.193194904
2014,嘉峪关,592.880389620716,5.10998519918032,0.984965485956768,0.381442483511099,0.00132423376171044,0.0749056508740858,0.0994804033449729,12.1207020718365,32.6994761424482,84.9923349183655,9.32169835806744,0.582549984161587,6824.02724114336,123110.964066475
2014,金塔,55.2428868398082,5.08873936518706,0.963520205608608,0.28999585216026,0.00292909034784416,0.0425703350461755,0.206504410981986,3.99238249604788,12.4792238164213,46.4534657547837,15.2260824780802,0.60499577327298,302657.171908259,1476267.34571747
2014,肃州,28.4287203488761,4.15068330764548,0.974816865926184,1.66863383745425,0.00234480792978111,0.087941767264036,0.214526150309369,4.41333261935477,12.2654004510011,82.9897358311321,3.58417031247982,0.625978051491221,42067.5201341257,235395.447862672
2014,肃南,6.11258831190073,0.32946524220631,0.641765963665907,1.80622702378496,0.000260895920254442,0.0188312321429237,0.0244275707166591,6.21938543235674,17.6791952630406,20.2442183014591,0.891384383189584,0.632340923973887,11042.232115644,1959337.01276415
2014,额济纳旗,16.6007910031121,0.271253999944828,1.10630792278594,0.130802754641764,0.00470000359049026,0.0352328623962266,0.0401873854668022,26.8958842470912,89.7085018698569,77.6624022643054,0.523540338523268,0.189183902883304,2916.94595346643,10990496.6383018
2014,流域,24.078335065424,1.72384609842122,87.8425972001011,9.61498149511504,0.0042288639351308,15934693.0436555,0.0914316862793223,3.98821726131723,11.1057949628384,45.1730907821786,4.64032238775554,0.804898102576775,638617.620735634,0.0515580242460488
2015,甘州,14.8903714271329,1.15510064318653,0.977658408399081,2.23218733021542,0.0161554769301824,0.142537842793601,0.371562954385237,2.47139157754838,6.34065264278258,21.3526177835753,4.1342965595592,0.594314056796158,78547.4051026334,209398.223747421
2015,民乐,8.30985445253054,1.16502657078036,0.875047326838635,0.584736137912265,0.000971062280146914,0.255562937297905,0.506056405802241,1.37195656426959,3.98145806256802,21.3526177835753,2.93717097865873,0.450521639034497,72760.7336549736,132563.424673453
2015,临泽,9.98571218893173,1.2391601644302,0.756852806410411,1.47339918378205,0.0217070559250295,0.0373784284860766,0.154044477920759,2.53886380899023,6.77772722060218,21.3526177835753,3.38749483417401,0.45663046041,25898.451176868,214844.98782188
2015,高台,19.6373906158473,1.78189165055743,0.76328274254771,1.00245787933897,0.00345498565219641,0.00345280504368186,0.063879032170057,2.43536456935563,6.64368784411057,21.3526177835753,7.59002300169061,1.60965684779905,25407.6354739639,395926.488916024
2015,山丹,14.0299285190504,0.673461635493395,0.681022988345103,0.0898382045797531,0.00236282433213317,0.425937268746841,0.572091166889898,1.80228157609874,4.72347802759672,21.3526177835753,3.38618791649309,1.06285243319103,71141.0651411759,196696.839055796
2015,嘉峪关,622.800878285363,5.22779495281414,0.985851954894129,0.380421730214939,0.00142569819702877,0.0742659150657862,0.0989444881880979,12.6930963738262,33.6179864564913,86.3303125836959,9.3620111250553,0.585707873854308,6824.71879057056,124554.761166104
2015,金塔,56.1190868297052,5.10720105229172,0.96930132684226,0.293240621291651,0.00300060685297973,0.0425753255998731,0.207035331280047,4.08160212888686,12.6798210180645,47.9311818282567,15.51189256895,0.596701063803331,303511.377915359,1475423.56677836
2015,肃州,29.3108377062429,4.18496018484111,0.984565034585446,1.6750249799096,0.00245024605276872,0.0866277540440854,0.213585128191136,4.54918632981327,12.5129355065429,83.8105622108094,3.62408583122719,0.622944952762536,42158.1135727239,235804.097286164
2015,肃南,6.21451399105658,0.333776583037677,0.652034219084561,1.76231568618882,0.000263972507230238,0.0188281300990238,0.0244060295321422,6.38434150502793,17.9993975769626,21.3526177835753,0.890356666727655,0.615528708227394,10997.7031658182,1960103.43305054
2015,额济纳旗,16.5571556344849,0.261397136629518,1.15387916346573,0.13098624371304,0.00470334888439793,0.035245823946286,0.0402040621805767,27.9322697746867,91.8548034690293,77.220430410645,0.50408055512297,0.188133289411095,2921.18488338117,10990387.023309
2015,流域,24.8611466306928,1.73223414964792,88.3048321367511,9.62460799714652,0.00425385144692203,15935702.8458047,0.0915394039768036,4.10076142847345,11.3293610596571,46.2058665035778,4.74516726604658,0.794794636055515,640168.388877468,0.0515541974443997
2016,甘州,15.098185226944,1.13417672083756,0.987434992483072,2.23267567898119,0.0162401216088576,0.142822327260557,0.371516282673214,2.51749914031636,6.43111162782586,22.504579891363,4.20437538681218,0.59269813467034,78393.9774967652,209552.265091193
2016,民乐,8.4439086258902,1.13508550255692,0.883797800107021,0.584764290976548,0.000976299009974695,0.256765938267259,0.506295779443888,1.39826127125789,4.03926871483871,22.504579891363,3.00035362356673,0.432910762237518,72478.2128957964,132514.307517773
2016,临泽,10.1318131202718,1.25009718802788,0.764421334474515,1.475714828372,0.0222099035969748,0.0371835682337783,0.154453944819915,2.58610802327967,6.87426171017444,22.504579891363,3.45320129761721,0.456283443171598,25926.1279797532,214926.238686872
2016,高台,20.253621716235,1.89487870315076,0.770915569973187,0.988998898878158,0.00351491221915108,0.00355983019052991,0.0641605103693941,2.48324333803493,6.74173947519876,22.504579891363,7.87269391260881,1.77394141432414,25458.7111942971,395755.708888561
2016,山丹,14.3497656079409,0.670533510048594,0.687833218228554,0.0894036059237907,0.00239096378324399,0.425916662862621,0.571953390910075,1.83445319687282,4.78899645539215,22.504579891363,3.46549994691952,1.06190291605959,71069.1728070106,196895.059095872
2016,嘉峪关,652.923970029605,5.21652193164522,0.986739221653534,0.381114491413819,0.00153023607801794,0.0735487422084246,0.0983320802527366,13.2969947352136,34.5679481091297,87.5664557634212,9.38010812277129,0.586640084818728,6824.78542710729,126000.461228024
2016,金塔,57.9905273246674,5.18095823712686,0.975117134803313,0.29202646355311,0.00307236525272768,0.0425833095485956,0.207355315396891,4.17288577637815,12.8837493196011,49.4125270418446,16.0700434137659,0.608838368102633,303962.984391549,1474973.83926568
2016,肃州,30.3630307532894,4.22803309513262,0.9944106849313,1.67306936044078,0.0025570040677763,0.0854097158123047,0.212571491049889,4.69100173087396,12.7678393846606,84.5991302270489,3.6796397531543,0.62802682901246,42191.1755180971,236207.922736073
2016,肃南,6.38275580554223,0.319478660424312,0.662466766589914,1.77383993952037,0.000267116570339033,0.0188253094648696,0.0244336804813653,6.55291541720308,18.3243597071833,22.504579891363,0.898954740235267,0.616543925209282,11054.2602017659,1960763.39041317
2016,额济纳旗,17.4689931280457,0.273688061729648,1.20349596749476,0.13106052364127,0.00470700015067796,0.035227996977893,0.0401906327034812,29.0113689677705,94.0568520336291,76.7723291561339,0.513459625801878,0.190255046139334,2929.73706981672,10990621.2433175
2016,流域,25.7090825495177,1.73833306464176,88.7756705112614,9.62266808170104,0.00427956151090707,15938210.4362407,0.0915507616036772,4.21819287646197,11.5605621422675,47.2435543276388,4.84183935028609,0.803879024750173,640289.144981958,0.0515331049380763
2017,甘州,15.3630419381604,1.13753283606222,0.997309342407902,2.23826663908027,0.0163271074935692,0.143114892871039,0.372139848403799,2.56474197923246,6.52320596450776,23.6999618470786,4.29237337191845,0.593597686981714,78484.017041525,209456.013498726
2017,民乐,8.61810444096045,1.14000562639971,0.892635778108091,0.582514027207909,0.000981726112067895,0.258022116428259,0.507876010774458,1.42518574826122,4.09808231906316,23.6999618470786,3.07968145576759,0.448513356000646,72571.1242570728,132073.723170924
2017,临泽,10.3251636215677,1.25602458022345,0.77206554781926,1.4752394906058,0.0227311754825915,0.0369951099735105,0.154868036448974,2.6341708391438,6.97209215618675,23.6999618470786,3.53551604070449,0.456344317373539,25948.2951735388,215005.148762967
2017,高台,20.6211259297654,1.79798636362992,0.778624725672919,0.984674123056815,0.00357521913249909,0.00361209575283026,0.0640349979211902,2.53030888086296,6.83890216326917,23.6999618470786,8.06166448609919,1.76578734632427,25352.531746552,395890.520240223
2017,山丹,14.5283743049147,0.66452489816928,0.69471155041084,0.0894975596742441,0.0024199154311586,0.425895023925323,0.571939560752638,1.86722285661555,4.8554541395556,23.6999618470786,3.51099584216129,1.0582136906125,71058.7123096127,197029.220608765
2017,嘉峪关,682.682082870928,5.17351259113545,0.987627286953022,0.381063223132541,0.00163810381397074,0.0727696350093273,0.0976607339155249,13.9337148757817,35.5498236216115,88.7054397502971,9.37040207006825,0.585584607437067,6824.75405956859,127441.415221588
2017,金塔,58.9416973772301,5.10614883000572,0.980967837612133,0.292117937414306,0.00314424296934595,0.0425874402032034,0.207337444663205,4.26616314831043,13.0908852160688,50.8949044293631,16.3677902315639,0.603836398596363,303786.510450134,1475158.59123017
2017,肃州,31.2114721218939,4.18895811340289,1.00435479178061,1.67181107174358,0.00266467410842257,0.0841448228690127,0.211454296817496,4.8378791560157,13.0287816480364,85.3559993585991,3.706632521616,0.62684123242025,42204.7292258446,236677.583116868
2017,肃南,6.56753354594447,0.324041583488081,0.673066234855353,1.7669126847513,0.000270385213923906,0.0188223397719348,0.0244310948923566,6.72816890847909,18.6582229273944,23.6999618470786,0.908728239111484,0.618281851820007,11048.2903584881,1961472.08364551
2017,额济纳旗,18.1671751887641,0.270806753957467,1.25524629409704,0.131370767819223,0.00471105232047984,0.0352034010668412,0.0401702240477358,30.1435190619567,96.3294107204065,76.3181164951847,0.515189582748582,0.189849266709352,2931.28523074969,10990934.4373958
2017,流域,26.5239207187093,1.72711698355552,89.2552826783437,9.61346752448599,0.00430599040090496,15941138.7368915,0.0915447806053942,4.3404092149694,11.7991266519976,48.2860237258394,4.93168377317007,0.805579194997669,640210.249853086,0.051505098625344
2018,甘州,15.6734637525383,1.14067431644393,1.00728243583198,2.23697811009595,0.0164160557666974,0.143416415008046,0.372627228121947,2.61285561652921,6.61659944680427,24.9384060934414,4.39323724523757,0.59369305938549,78519.7758978167,209408.128830954
2018,民乐,8.7548014887265,1.13502267165991,0.901562135889172,0.586461974461237,0.000987340898761602,0.259302991811011,0.509283149474887,1.45266551267022,4.1578042276562,24.9384060934414,3.14602624939138,0.43567143774469,72606.3053687075,131683.579238837
2018,临泽,10.5185563541377,1.25553302338822,0.779786203297453,1.47487604763955,0.0232707380139507,0.0368297370461933,0.155264875341725,2.68307852214917,7.07125202173984,24.9384060934414,3.61802181798188,0.456264603732533,25954.4723819965,215086.20110402
2018,高台,20.7215992708617,1.7576895290592,0.786410972929648,1.00667581702978,0.00363806619968586,0.00363086516283827,0.064251441099013,2.57958230916137,6.93920950262877,24.9384060934414,8.14878461866359,1.54015054731058,25412.6608147112,395807.134456954
2018,山丹,14.7698881664461,0.666252926804354,0.701658665914948,0.0895974372677832,0.00244967125608879,0.425873436592265,0.572117678251357,1.90058233686718,4.92283973999484,24.9384060934414,3.57216154339306,1.05811102483515,71142.7950905969,197066.104204962
2018,嘉峪关,714.720496391289,5.20135204264981,0.988516151511279,0.380983405738318,0.00174954847489332,0.0719085856381581,0.0969122228988582,14.6044740708964,36.5639062453072,89.7522966460929,9.37079878456262,0.581808281140017,6825.07505863427,128886.225634625
2018,金塔,59.9116433719968,5.10240576307217,0.986853644637806,0.293352118040633,0.00321613081635007,0.0425926330600938,0.207716406319889,4.36174615655413,13.3016822459566,52.3757097806681,16.6803149884576,0.596886525099336,304353.986265188,1474594.39450742
2018,肃州,32.1556156694157,4.19149973504555,1.01439833969842,1.67383196334466,0.00277353057059393,0.0827059374448241,0.210287178566121,4.99032380962931,13.2963206927473,86.0817919510418,3.74199369018675,0.626946788177883,42259.890792468,237160.339962791
2018,肃南,6.74132558613703,0.321111930760795,0.683835294613038,1.7675791379381,0.000273754683778685,0.018819464558579,0.0244322557359004,6.90882835955293,18.9991395102835,24.9384060934414,0.91632407080024,0.619893546394362,11049.6699270359,1962164.80069642
2018,额济纳旗,18.6056362085262,0.26687229535674,1.30922188474321,0.130955644375634,0.0047154666062301,0.035238720084897,0.0402102514253206,31.3244511434744,98.6639481559768,75.8578148808336,0.509017564763155,0.187612392480936,2934.65549269849,10990554.0984041
2018,流域,27.3308810107788,1.72461533770451,89.7438372771118,9.64129165593165,0.00433315200053354,15942411.0070411,0.0916252489188792,4.46771461186889,12.0453722980909,49.3331209441852,5.01911263035224,0.788350964586884,641059.287089853,0.0515110158530671
2019,甘州,15.926445348195,1.1362339280899,1.0173552601903,2.24415884443522,0.0165069919919751,0.14372533089743,0.373053911134622,2.66186528665786,6.71132190068515,26.2193270628075,4.47833787185649,0.586441678664693,78529.6763113671,209381.572246578
2019,民乐,8.95082906345706,1.14160893535821,0.910577757248064,0.583042117860657,0.000993141718943169,0.260636346676964,0.510915237500186,1.48074078570762,4.21848863355028,26.2193270628075,3.23452093439054,0.448863588336204,72691.7244388078,131227.48599015
2019,临泽,10.7112023616409,1.25492775907464,0.787584065330427,1.47516875916137,0.0238284298714554,0.0366395619798725,0.155659779723781,2.73297849502521,7.17193113688068,26.2193270628075,3.70087762760931,0.45627187899537,25961.9418818178,215164.957719474
2019,高台,21.3261155468268,1.87179065344194,0.794275082658945,0.990978797971853,0.00370322171518515,0.00373105054360152,0.0646562006482232,2.63075881890212,7.04223245102842,26.2193270628075,8.4345465095729,1.76867170601794,25519.4350696222,395581.43725126
2019,山丹,14.8990281697912,0.660876557991496,0.708675252574097,0.0903800509165321,0.0024802402750648,0.425868616971587,0.572234765226674,1.93457297458996,4.991205270631,26.2193270628075,3.60598630768992,0.974643232992235,71187.9846308398,197131.366010482
2019,嘉峪关,749.366200723708,5.2208972930695,0.989405816047639,0.381009207367923,0.00186499024954799,0.0709790395479067,0.0960989447463472,15.3116710359578,37.611865417452,90.7122830088258,9.38241990055025,0.585599205327445,6825.31753749997,130330.317063028
2019,金塔,61.5849317275782,5.15254547069872,0.992774766505633,0.29203909186689,0.00328790647596214,0.0426001159089306,0.208070706303868,4.45956687636283,13.5160170597802,53.8523499154051,17.1896576558038,0.607377524670546,304871.00923089,1474074.44866005
2019,肃州,33.0278892686695,4.1850121723117,1.0245423230954,1.67768268220653,0.00288393817803209,0.0810888479824912,0.20890716157211,5.14902224760115,13.5712253462319,86.777185047921,3.76502074513268,0.615646194160124,42302.7795143633,237701.432742202
2019,肃南,6.92096533187088,0.321296370597191,0.694776659326847,1.76785468895319,0.000277234617901113,0.0188167039454529,0.0244347467698381,7.09541052690469,19.3477197807549,26.2193270628075,0.924020049310992,0.620799129161849,11053.3366641395,1962844.97412463
2019,额济纳旗,19.3095215878133,0.269167228999087,1.36551842578717,0.130971392054009,0.00472025601029401,0.0352257538022522,0.0402025390079588,32.5555437950758,101.060962330295,75.3914513210867,0.509623551901173,0.187555849632451,2939.97849694561,10990720.7399299
2019,流域,28.2068815583528,1.73122806018562,90.2415013806609,9.63328563279417,0.00436104920832817,15944158.7317377,0.0916730445093617,4.6004717598947,12.2998388603199,50.3846483322411,5.11333656866089,0.794532812829871,641883.183776293,0.051484927983437
2020,甘州,16.251123202722,1.14102183046677,1.0275288127922,2.23741768417852,0.0166000542206366,0.144044083308096,0.37360736982455,2.71187894755427,6.80750518978761,27.5418996460342,4.58440001929195,0.593700352060106,78581.9419745305,209306.01016587
2020,民乐,9.12453848760421,1.13882321197987,0.919683534820544,0.582265298141958,0.000999124714225967,0.262001906289205,0.512335472537372,1.5093870265425,4.28009837575573,27.5418996460342,3.31543620106767,0.448516555142817,72705.9231512973,130833.367302768
2020,临泽,10.906042233477,1.25478012768534,0.795459905983732,1.47474593026042,0.0244039222412712,0.0364525589487377,0.156080091841266,2.7838939340298,7.27415629376084,27.5418996460342,3.78509540049691,0.456153382330792,25970.6210037493,215233.961840791
2020,高台,21.70498991302,1.77266664596776,0.802217833485534,0.9898128594056,0.00376848949170396,0.00377420733214734,0.0646168011446147,2.68080318616299,7.14396610015076,27.5418996460342,8.63459089377366,1.7079238059803,25453.5095262438,395695.107850866
2020,山丹,15.2483528107248,0.669028157472801,0.715762005099838,0.0896262562327149,0.00251160785344484,0.425837892856433,0.572472413458952,1.9691853831664,5.06053779788258,27.5418996460342,3.69348229159687,1.05624015957889,71305.243451343,197134.66259981
2020,嘉峪关,784.986149009048,5.2136042340758,0.990296281282082,0.381087306236726,0.00198480374466103,0.0699709862822751,0.0952111549743016,16.0573765831179,38.6948503165056,91.5907654456079,9.38305242403925,0.585289657781199,6825.44961205177,131776.772035359
2020,金塔,62.8604574699455,5.12362949212121,0.998731415104666,0.29193145010701,0.00335944971758481,0.0426049245818591,0.208192322549345,4.55957799131489,13.7338004506048,55.3222607926674,17.5845578067786,0.606970140212099,304956.097120164,1473990.8259233
2020,肃州,34.1533501301099,4.22573961932844,1.03478774632636,1.67338299916335,0.00299593675165398,0.0797952699644156,0.207902755260545,5.31398431272182,13.8533670320691,87.4429025552294,3.81316126589039,0.62642698876702,42362.7703371595,238108.241480286
2020,肃南,7.11707391254276,0.321821736104824,0.705893085876077,1.76764164240896,0.000280827505585808,0.0188133221392865,0.0244368084124658,7.2880488779991,19.7040454466864,27.5418996460342,0.933183022048267,0.622603171731234,11057.1665854115,1963516.95031883
2020,额济纳旗,20.0969749556939,0.269777032448422,1.42423571809601,0.13095957650643,0.00472547928321885,0.0352531227056948,0.0402354518887937,33.8431633193981,103.528364141133,74.919057470486,0.511523763819769,0.187637612205449,2943.6539625651,10990420.6058331
2020,流域,29.1904470809337,1.73416520390555,90.7484406696164,9.61887100264169,0.00438965687072948,15946016.505351,0.0917200649881862,4.73871290049457,12.5626479213509,51.440345743043,5.22038195205465,0.802272172969292,642162.376724516,0.0514877574899941
2021,甘州,16.5639392697701,1.13958805867632,1.03780410092013,2.23656739420556,0.0166950917881353,0.144371047706263,0.374072108534296,2.76280270057346,6.90503045509287,28.9050497371566,4.68745669849721,0.593512831916999,78597.7115339387,209262.679359248
2021,民乐,9.2978517216733,1.13844504111086,0.92888037016875,0.582665673347801,0.00100528628678172,0.263409624820696,0.513919889732756,1.53864783525373,4.34269187492874,28.9050497371566,3.39701999205155,0.448641381649762,72755.6517671312,130391.170826491
2021,临泽,11.1291817977909,1.25749684375903,0.803414505043569,1.48291284400024,0.0249967787969688,0.036233116888465,0.156490426155589,2.83583994547886,7.3779436875051,28.9050497371566,3.87980216449696,0.44031076491723,25980.6902567169,215303.0389874
2021,高台,22.1349489533349,1.77212430577787,0.810240011820389,0.989250001675566,0.0038365677600108,0.00388302354927342,0.0649088325620942,2.73350907256767,7.24940355554089,28.9050497371566,8.85568968672858,1.76454561425249,25504.8574892394,395559.330689927
2021,山丹,15.5179365546994,0.666024946266516,0.722919625150837,0.0894924047678771,0.00254377358829017,0.425827130051315,0.572463146953094,2.00445347426457,5.13087937768469,28.9050497371566,3.7611169501044,1.05482136317264,71290.0696560789,197259.459680112
2021,嘉峪关,823.272333430213,5.22674927860076,0.991187547935236,0.381056448667546,0.00210933562424307,0.0688824685636828,0.0942478962841563,16.8434658793406,39.8136861399303,92.393124096848,9.39257990931216,0.585334269355521,6825.66303024364,133226.529149008
2021,金塔,64.2307987009759,5.12825422376944,1.00472380359529,0.291926786040246,0.00343065174496271,0.042608816455542,0.208466677156413,4.66199030830291,13.9553261432275,56.782925188842,18.0109578673361,0.606814497417769,305330.667395316,1473617.68899635
2021,肃州,35.2384636908555,4.19946150971398,1.04513562378962,1.6727987875422,0.00310943059219609,0.0781796104087985,0.20648448576246,5.4849355943484,14.1422633784833,88.0797077869466,3.85242156126099,0.626191744068839,42391.177596232,238687.315195011
2021,肃南,7.30506680834446,0.321277495765605,0.717187375250094,1.76714177220967,0.000284538031648687,0.018810185074658,0.0244373688285545,7.48699459664506,20.0683507499177,28.9050497371566,0.940524242032993,0.622728151751025,11057.1395867642,1964183.09373538
2021,额济纳旗,20.8638666918588,0.269121592248028,1.48547785397414,0.130986926066732,0.0047311475962741,0.0352391867871332,0.0402274771893986,35.1884741376033,106.065952823127,74.4406697164957,0.5120331730122,0.18768660226666,2947.01084234416,10990588.3058042
2021,流域,30.1799160213126,1.72922139187565,91.2648196283487,9.62479903852343,0.00441903248037716,15948078.6124232,0.0917498493358088,4.88282520079642,12.8340394126079,52.4998743737423,5.32429266436223,0.803927356860978,642680.639154005,0.0514592391218868
2022,甘州,16.7626124919841,1.13146789370075,1.04818214192933,2.25672654879596,0.0167922135427482,0.144703131720591,0.374561928878797,2.8147298995016,7.00401076199775,30.3074472224381,4.75869950602596,0.57516178532513,78620.0778880188,209208.118099455
2022,民乐,9.46829845424486,1.13759914834854,0.938169173870437,0.583276693986409,0.00101162108735959,0.264851143645376,0.515547775857588,1.56852981092052,4.40627538907624,30.3074472224381,3.47824224345375,0.446530297870134,72808.1492440069,129936.147508234
2022,临泽,11.3288642650676,1.25544518233887,0.811448650094004,1.47911043144441,0.0256064131927418,0.0360451122365712,0.156882227805094,2.88875155597257,7.48320720923016,30.3074472224381,3.96634751156563,0.446174646048364,25972.5551510538,215373.671243799
2022,高台,22.4042738145507,1.75672156807254,0.818342411938593,0.999125132776517,0.00390630344060161,0.00390546185333428,0.0650573507096958,2.78731062124216,7.35647443762218,30.3074472224381,9.01325859114573,1.61983088599632,25529.9854646227,395484.403938148
2022,山丹,15.7702119871028,0.664993613086381,0.730148821402345,0.0895468861940706,0.00257671838629629,0.425826814174486,0.572569657081909,2.04037324423254,5.20222388375142,30.3074472224381,3.8248377937523,1.05426198472161,71326.6226052008,197324.753777518
